group,condition,Subject,phase,trial,target,hand_angle,cursor_error,movement_time,reaction_time,peak_velocity,rot_direction,rot
0,0,2,Base,150,-120,1.33,1.33,1.10064,0.154769,0.214843,CCW,0
0,0,2,Base,48,-120,-7.37,-7.37,1.14166,0.320823,0.218571,CCW,0
0,0,2,Base,58,-120,-8.21,-8.21,0.692169,0.306193,0.0814619,CCW,0
0,0,2,Base,165,-150,-3.77,-3.77,1.17726,0.44575,0.138113,CCW,0
0,0,2,Base,159,-150,-1.67,-1.67,0.880045,0.410189,0.0579052,CCW,0
0,0,2,Base,97,-150,-2.53,-2.53,1.02197,0.77025,0.171522,CCW,0
0,0,2,Base,140,-150,-4.15,-4.15,0.973594,0.394529,0.185185,CCW,0
0,0,2,Base,2,-150,-6.27,-6.27,0.709457,1.07395,0.155474,CCW,0
0,0,2,Base,64,-150,-1.59,-1.59,0.543213,0.40213,0.196744,CCW,0
0,0,2,Base,35,-150,-1.82,-1.82,0.629872,0.317127,0.145871,CCW,0
0,0,2,Base,47,-150,-3.14,-3.14,0.954715,0.901256,0.184175,CCW,0
0,0,2,Base,126,-150,3.31,3.31,0.845056,0.450986,0.113068,CCW,0
0,0,2,Base,37,-150,2.01,2.01,1.04659,0.405393,0.132667,CCW,0
0,0,2,Base,16,-150,8.89,8.89,0.830096,0.482476,0.105796,CCW,0
0,0,2,Base,186,-150,-11.3,-11.3,0.651048,0.262324,0.187779,CCW,0
0,1,2,Base,30,0,0.104,0.104,1.04488,0.328993,0.145438,CCW,0
0,1,2,Base,78,0,3.39,3.39,0.87989,0.65342,0.209995,CCW,0
0,1,2,Base,153,0,6.43,6.43,0.980138,0.344752,0.228462,CCW,0
0,1,2,Base,110,0,-8.44,-8.44,0.677563,0.35024,0.0848671,CCW,0
0,1,2,Base,192,0,-11.7,-11.7,0.971573,0.383408,0.201242,CCW,0
0,1,2,Base,65,0,-7.7,-7.7,0.797814,0.200827,0.273002,CCW,0
0,1,2,Base,51,30,-3.35,-3.35,0.731805,0.629478,0.13401,CCW,0
0,1,2,Base,138,30,-8.74,-8.74,1.45507,0.865584,0.204349,CCW,0
0,1,2,Base,190,30,1.92,1.92,0.713344,0.215454,0.128713,CCW,0
0,1,2,Base,145,30,-2.39,-2.39,1.02324,0.490664,0.0303619,CCW,0
0,1,2,Base,14,30,2.39,2.39,0.95788,0.347577,0.214408,CCW,0
0,1,2,Base,80,30,-4,-4,0.846539,0.401464,0.176191,CCW,0
0,1,2,Base,95,60,-6.34,-6.34,0.646028,0.421395,0.182307,CCW,0
0,1,2,Base,61,60,-14.8,-14.8,0.477852,-0.000404876,0.165244,CCW,0
0,1,2,Base,183,60,-4.46,-4.46,1.10018,0.580977,0.11106,CCW,0
0,1,2,Base,179,60,-9.99,-9.99,1.04383,0.381916,0.136925,CCW,0
0,1,2,Base,56,60,-1,-1,0.603589,0.516123,0.0972152,CCW,0
0,1,2,Base,12,60,-2.43,-2.43,0.697543,0.460813,0.18039,CCW,0
0,1,2,Base,139,90,0.311,0.311,0.853812,0.475256,0.27399,CCW,0
0,1,2,Base,4,90,-4.15,-4.15,0.344903,0.354375,0.165871,CCW,0
0,1,2,Base,43,90,-12.6,-12.6,1.30964,0.465236,0.207291,CCW,0
0,1,2,Base,17,90,-1.65,-1.65,0.686042,0.594367,0.129516,CCW,0
0,1,2,Base,176,90,-9.53,-9.53,0.973715,0.634507,0.22458,CCW,0
0,1,2,Base,52,90,-8.09,-8.09,1.07086,0.197722,0.0477202,CCW,0
0,1,2,Base,156,120,-6.41,-6.41,0.781933,0.365247,0.246407,CCW,0
0,1,2,Base,114,120,-7.86,-7.86,0.628227,0.698975,0.128378,CCW,0
0,1,2,Base,91,120,3.91,3.91,0.770265,0.112258,0.0994704,CCW,0
0,1,2,Base,163,120,5.11,5.11,1.06703,0.222175,0.164179,CCW,0
0,1,2,Base,164,120,-16.1,-16.1,1.07917,0.456232,0.38069,CCW,0
0,1,2,Base,99,120,-1.57,-1.57,0.875451,0.523673,0.0747004,CCW,0
0,1,2,Base,32,150,-7.6,-7.6,0.656137,0.748127,0.0293032,CCW,0
0,1,2,Base,90,150,3.82,3.82,1.19539,0.679833,0.202681,CCW,0
0,1,2,Base,152,150,-8.64,-8.64,1.01746,0.528998,0.188714,CCW,0
0,1,2,Base,127,150,-8.4,-8.4,1.26899,0.667057,0.211938,CCW,0
0,1,2,Base,107,150,-4.07,-4.07,0.849774,0.0947511,0.0524185,CCW,0
0,1,2,Base,42,150,4.19,4.19,1.02287,0.327016,0.180037,CCW,0
0,1,2,Base,160,-30,1.51,1.51,0.749941,0.353336,0.168152,CCW,0
0,1,2,Base,85,-30,-6.77,-6.77,0.956727,0.388497,0.177792,CCW,0
0,1,2,Base,137,-30,-7.11,-7.11,0.527437,0.660817,0.332292,CCW,0
0,1,2,Base,7,-30,0.0541,0.0541,0.739974,0.428311,0.0985327,CCW,0
0,1,2,Base,185,-30,4.88,4.88,1.10619,0.766823,0.177308,CCW,0
0,1,2,Base,155,-30,-12.4,-12.4,0.778303,0.611668,0.190207,CCW,0
0,1,2,Base,197,-60,-11.8,-11.8,0.957134,0.493305,0.232723,CCW,0
0,1,2,Base,22,-60,-6.69,-6.69,0.921566,0.633364,0.112707,CCW,0
0,1,2,Base,9,-60,-7.42,-7.42,0.997318,0.692139,0.0975118,CCW,0
0,1,2,Base,128,-60,-8.07,-8.07,0.851969,0.369478,0.15579,CCW,0
0,1,2,Base,62,-60,-8.69,-8.69,0.707133,0.74861,0.189503,CCW,0
0,1,2,Base,10,-60,-6.93,-6.93,0.962997,0.359809,0.122021,CCW,0
0,1,2,Base,68,-90,-4.37,-4.37,0.79105,0.559774,0.127674,CCW,0
0,1,2,Base,39,-90,-4.04,-4.04,0.935944,0.571297,0.0988158,CCW,0
0,1,2,Base,40,-90,-3.5,-3.5,0.810184,0.551157,0.197754,CCW,0
0,1,2,Base,113,-90,1.03,1.03,1.04687,0.270424,0.226185,CCW,0
0,1,2,Base,72,-90,-7.25,-7.25,0.883345,0.584607,0.175387,CCW,0
0,1,2,Base,13,-90,2.44,2.44,0.753041,0.363459,0.0225938,CCW,0
0,1,2,Base,103,-120,-8.41,-8.41,0.616257,0.171455,0.263578,CCW,0
0,1,2,Base,132,-120,-10.8,-10.8,1.54133,0.134076,0.241061,CCW,0
0,1,2,Base,173,-120,-6.48,-6.48,0.727041,0.725217,0.0889032,CCW,0
0,1,2,Base,125,-120,-9.42,-9.42,1.02445,0.39485,0.16394,CCW,0
0,1,2,Base,100,-120,-1.35,-1.35,0.830916,0.476631,0.284065,CCW,0
0,1,2,Base,96,-120,-5.79,-5.79,0.93402,0.33482,0.237045,CCW,0
0,1,2,Base,161,-150,-1.22,-1.22,0.870694,0.567152,0.163956,CCW,0
0,1,2,Base,28,-150,-5.38,-5.38,0.817223,0.49827,0.00954981,CCW,0
0,1,2,Base,123,-150,-6.82,-6.82,0.746996,0.575609,0.10122,CCW,0
0,1,2,Base,129,-150,-0.134,-0.134,0.880477,0.25921,0.194201,CCW,0
0,1,2,Base,71,-150,-9,-9,0.918395,0.257676,0.231379,CCW,0
0,1,2,Base,3,-150,-11.7,-11.7,0.823786,0.398022,0.0457217,CCW,0
0,0,3,Base,150,0,-2.57,-2.57,0.871781,0.193576,0.161188,CW,0
0,0,3,Base,191,0,-1.07,-1.07,1.09675,0.489055,0.0167174,CW,0
0,0,3,Base,124,0,-8.98,-8.98,0.905306,0.393502,0.0924293,CW,0
0,0,3,Base,108,0,-4.61,-4.61,0.810581,0.125001,0.246656,CW,0
0,0,3,Base,70,0,-4.07,-4.07,1.02287,-0.0110942,0.139491,CW,0
0,0,3,Base,16,0,4.58,4.58,0.643042,0.624817,0.286249,CW,0
0,0,3,Base,65,0,-1.82,-1.82,1.01602,0.370925,0.186549,CW,0
0,0,3,Base,79,0,4.57,4.57,0.863051,0.580634,0.278223,CW,0
0,0,3,Base,187,0,-4.63,-4.63,1.30877,0.507062,0.483068,CW,0
0,0,3,Base,182,0,3.58,3.58,0.779011,0.349538,0.0897402,CW,0
0,0,3,Base,37,0,-4.89,-4.89,0.982768,0.610784,0.17307,CW,0
0,0,3,Base,185,0,-14.9,-14.9,0.92468,0.610426,0.249254,CW,0
0,0,3,Base,1,30,4.28,4.28,0.883005,0.482508,0.133431,CW,0
0,0,3,Base,14,30,-2.84,-2.84,1.28775,0.331142,0.142614,CW,0
0,0,3,Base,64,30,-8.95,-8.95,0.832515,0.299054,0.0940778,CW,0
0,0,3,Base,134,30,-8.54,-8.54,0.453168,0.26295,0.0826523,CW,0
0,0,3,Base,18,30,-3.05,-3.05,1.04096,0.64733,0.207292,CW,0
0,0,3,Base,9,30,-5.81,-5.81,0.636472,0.348238,0.0849631,CW,0
0,0,3,Base,6,30,-4.89,-4.89,1.15211,0.269981,0.130775,CW,0
0,0,3,Base,57,30,-4.28,-4.28,0.979013,0.421238,0.246821,CW,0
0,0,3,Base,88,30,-5.37,-5.37,0.836894,0.325627,0.18754,CW,0
0,0,3,Base,145,30,-2.94,-2.94,0.716074,0.432925,0.164403,CW,0
0,0,3,Base,175,30,-11.4,-11.4,1.25518,0.0988449,0.235178,CW,0
0,0,3,Base,102,30,7.47,7.47,0.961098,0.226783,0.0924786,CW,0
0,0,3,Base,97,60,3.05,3.05,1.09069,0.676936,0.282178,CW,0
0,0,3,Base,133,60,7.78,7.78,1.03271,0.426482,0.195764,CW,0
0,0,3,Base,156,60,-1.54,-1.54,1.00322,0.607077,0.270835,CW,0
0,0,3,Base,73,60,-0.15,-0.15,1.04031,0.506228,0.0123058,CW,0
0,0,3,Base,67,60,-7.13,-7.13,1.03419,0.669547,0.216042,CW,0
0,0,3,Base,136,60,-7.55,-7.55,0.977165,0.313318,0.119873,CW,0
0,0,3,Base,78,60,-7.78,-7.78,1.02229,0.127196,0.159969,CW,0
0,0,3,Base,161,60,-13.3,-13.3,0.767556,0.356635,0.189415,CW,0
0,0,3,Base,54,60,-8.81,-8.81,0.907862,0.332827,0.269722,CW,0
0,0,3,Base,162,60,-11,-11,1.00686,0.223243,0.148521,CW,0
0,0,3,Base,117,60,3.25,3.25,0.764444,0.671762,0.189109,CW,0
0,0,3,Base,180,60,1,1,0.902431,0.633189,0.0976588,CW,0
0,0,3,Base,106,90,-1.53,-1.53,0.987605,0.366056,0.165933,CW,0
0,0,3,Base,197,90,-3.89,-3.89,1.3014,0.380289,0.00351043,CW,0
0,0,3,Base,109,90,-4.61,-4.61,0.909804,0.442509,0.233102,CW,0
0,0,3,Base,112,90,4.19,4.19,1.01088,0.190683,0.266322,CW,0
0,0,3,Base,181,90,2.43,2.43,1.13042,0.152609,0.0846352,CW,0
0,0,3,Base,154,90,-4.63,-4.63,0.998952,0.567402,0.124801,CW,0
0,0,3,Base,137,90,-10.1,-10.1,0.737031,0.322401,0.222164,CW,0
0,0,3,Base,53,90,-5.33,-5.33,0.871683,0.361726,0.194914,CW,0
0,0,3,Base,7,90,-2.5,-2.5,0.777299,0.589462,0.131038,CW,0
0,0,3,Base,152,90,-5.33,-5.33,1.03657,0.393817,0.199462,CW,0
0,0,3,Base,23,90,-10.8,-10.8,1.19495,0.587971,0.127997,CW,0
0,0,3,Base,38,90,3.75,3.75,0.898117,0.499387,0.282577,CW,0
0,0,3,Base,121,120,-13.9,-13.9,1.07932,0.705539,0.163322,CW,0
0,0,3,Base,90,120,1.1,1.1,1.13138,0.207337,0.160648,CW,0
0,0,3,Base,28,120,-4.56,-4.56,0.708247,0.28328,0.176802,CW,0
0,0,3,Base,84,120,-9.47,-9.47,0.865998,0.395031,0.0834745,CW,0
0,0,3,Base,92,120,3.08,3.08,0.897127,0.429317,0.19665,CW,0
0,0,3,Base,184,120,1.93,1.93,0.796813,0.419059,0.0841611,CW,0
0,0,3,Base,198,120,-3.9,-3.9,0.713391,0.360706,0.11736,CW,0
0,0,3,Base,17,120,-6.54,-6.54,1.14399,0.291981,0.0937731,CW,0
0,0,3,Base,72,120,-2.63,-2.63,1.02917,0.16368,0.199046,CW,0
0,0,3,Base,155,120,-5.08,-5.08,0.729238,0.145636,0.0797931,CW,0
0,0,3,Base,15,120,1.62,1.62,0.702277,0.603105,0.05823,CW,0
0,0,3,Base,39,120,-15.4,-15.4,0.983454,0.0559745,0.180449,CW,0
0,0,3,Base,75,150,-7.13,-7.13,0.993943,0.15838,0.112045,CW,0
0,0,3,Base,50,150,-1.16,-1.16,0.628394,0.455489,0.184647,CW,0
0,0,3,Base,144,150,-3.11,-3.11,0.84444,0.58592,0.00399828,CW,0
0,0,3,Base,120,150,-6.99,-6.99,0.634691,0.94456,0.115034,CW,0
0,0,3,Base,149,150,-10.7,-10.7,1.14956,0.783158,0.177674,CW,0
0,0,3,Base,125,150,-8.97,-8.97,0.91851,0.378213,0.0814393,CW,0
0,0,3,Base,172,150,-2.91,-2.91,0.993287,0.226429,0.0919884,CW,0
0,0,3,Base,196,150,-3.3,-3.3,0.852347,0.360631,0.224144,CW,0
0,0,3,Base,111,150,-3.61,-3.61,1.20379,0.238866,0.114675,CW,0
0,0,3,Base,132,150,-8.33,-8.33,0.825529,0.707665,0.177103,CW,0
0,0,3,Base,21,150,-5.38,-5.38,1.12111,0.373866,0.074434,CW,0
0,0,3,Base,63,150,0.241,0.241,1.12138,0.420558,0.196843,CW,0
0,0,3,Base,55,-30,-0.456,-0.456,1.02448,0.459499,0.194914,CW,0
0,0,3,Base,2,-30,1.15,1.15,1.04272,0.383411,0.276519,CW,0
0,0,3,Base,3,-30,-5.3,-5.3,0.650964,0.756769,0.160175,CW,0
0,0,3,Base,93,-30,-5.34,-5.34,0.773695,0.729491,0.266674,CW,0
0,0,3,Base,123,-30,-4.62,-4.62,0.835237,0.347779,0.0399636,CW,0
0,0,3,Base,195,-30,-12.7,-12.7,0.598774,0.591863,0.0662767,CW,0
0,0,3,Base,11,-30,-3.47,-3.47,0.635928,0.331805,0.238847,CW,0
0,0,3,Base,61,-30,-12.5,-12.5,0.970238,0.62905,0.168753,CW,0
0,0,3,Base,33,-30,-16.2,-16.2,0.970479,0.866487,0.116778,CW,0
0,0,3,Base,103,-30,-7.22,-7.22,1.07796,0.387259,0.13683,CW,0
0,0,3,Base,174,-30,-4.19,-4.19,0.971749,0.305606,0.0834877,CW,0
0,0,3,Base,62,-30,-12.2,-12.2,0.756597,0.224478,0.0643403,CW,0
0,0,3,Base,13,-60,-9.98,-9.98,0.967708,0.719897,0.141863,CW,0
0,0,3,Base,24,-60,-5.29,-5.29,0.579236,0.630426,0.156266,CW,0
0,0,3,Base,186,-60,0.347,0.347,0.61997,0.388517,0.0874498,CW,0
0,0,3,Base,118,-60,0.343,0.343,0.969178,0.472583,0.0193727,CW,0
0,0,3,Base,60,-60,4.32,4.32,1.09921,0.177531,0.0996607,CW,0
0,0,3,Base,25,-60,5.17,5.17,1.15999,0.290113,0.0424196,CW,0
0,0,3,Base,115,-60,6,6,0.727816,0.522668,0.0742267,CW,0
0,0,3,Base,98,-60,-6.83,-6.83,1.01716,0.299966,0.0375308,CW,0
0,0,3,Base,77,-60,-10.1,-10.1,1.01899,0.415904,0.236027,CW,0
0,0,3,Base,43,-60,-4.84,-4.84,0.896191,0.688824,0.0892807,CW,0
0,0,3,Base,142,-60,5,5,0.70243,0.322139,0.139916,CW,0
0,0,3,Base,166,-60,-4.08,-4.08,0.692435,0.432952,0.129696,CW,0
0,0,3,Base,10,-90,4.34,4.34,1.02511,0.440469,0.196118,CW,0
0,0,3,Base,45,-90,-0.44,-0.44,1.13024,0.201717,0.0257476,CW,0
0,0,3,Base,4,-90,-0.471,-0.471,0.897274,0.264266,0.169157,CW,0
0,0,3,Base,100,-90,-6.71,-6.71,1.22755,0.537372,0.000667223,CW,0
0,0,3,Base,26,-90,1.26,1.26,0.878004,0.401099,0.16146,CW,0
0,0,3,Base,113,-90,-1.91,-1.91,1.03872,0.489509,0.108832,CW,0
0,0,3,Base,29,-90,2.76,2.76,0.902925,0.583258,0.10217,CW,0
0,0,3,Base,188,-90,7.64,7.64,1.11014,0.482777,0.132366,CW,0
0,0,3,Base,157,-90,1.28,1.28,0.840141,0.371748,0.095075,CW,0
0,0,3,Base,189,-90,-7.24,-7.24,0.896323,0.438658,0.0427727,CW,0
0,0,3,Base,44,-90,-3.89,-3.89,0.615706,0.713854,0.146312,CW,0
0,0,3,Base,19,-90,-2.17,-2.17,0.959714,0.582971,0.168726,CW,0
0,0,3,Base,32,-120,-2.09,-2.09,0.913947,0.756308,0.192227,CW,0
0,0,3,Base,151,-120,-6.15,-6.15,1.13612,0.710619,0.211046,CW,0
0,0,3,Base,71,-120,-7.14,-7.14,1.00586,0.592238,0.254698,CW,0
0,0,3,Base,167,-120,0.784,0.784,1.16828,0.151507,0.184735,CW,0
0,0,3,Base,36,-120,-19.3,-19.3,1.13342,0.364923,0.0908986,CW,0
0,0,3,Base,169,-120,4.11,4.11,1.34761,0.556816,0.0912458,CW,0
0,0,3,Base,5,-120,-5.09,-5.09,0.404481,0.523165,0.132484,CW,0
0,0,3,Base,131,-120,-1.3,-1.3,0.839234,0.328149,0.172681,CW,0
0,0,3,Base,130,-120,-10.7,-10.7,0.837945,0.748047,0.243325,CW,0
0,0,3,Base,190,-120,-4.6,-4.6,0.631797,0.342254,0.00717237,CW,0
0,0,3,Base,138,-120,2.61,2.61,0.803251,0.529931,0.0994614,CW,0
0,0,3,Base,165,-120,-13.1,-13.1,1.17251,0.843857,0.108462,CW,0
0,0,3,Base,85,-150,-4.98,-4.98,0.920589,0.174499,0.189022,CW,0
0,0,3,Base,83,-150,-3.9,-3.9,1.11148,0.330908,0.211683,CW,0
0,0,3,Base,66,-150,-5.27,-5.27,0.952715,0.467967,0.242722,CW,0
0,0,3,Base,122,-150,-4.99,-4.99,0.866954,0.673715,0.216573,CW,0
0,0,3,Base,135,-150,3.56,3.56,0.822308,0.687131,0.381504,CW,0
0,0,3,Base,49,-150,-2.87,-2.87,1.14323,0.547054,0.152953,CW,0
0,0,3,Base,82,-150,-1.3,-1.3,1.076,0.684649,0.10303,CW,0
0,0,3,Base,51,-150,-5.86,-5.86,0.820652,0.958185,0.0836962,CW,0
0,0,3,Base,114,-150,2.01,2.01,0.646471,0.579679,0.0922475,CW,0
0,0,3,Base,146,-150,-0.829,-0.829,0.728711,0.639652,0.0562376,CW,0
0,0,3,Base,110,-150,4.66,4.66,0.965618,0.39676,0.100374,CW,0
0,0,3,Base,58,-150,-6.58,-6.58,0.694694,0.684847,0.10245,CW,0
0,1,3,Base,129,0,3.54,3.54,0.962878,0.2859,0.187376,CW,0
0,1,3,Base,176,0,-1.44,-1.44,0.742284,0.460979,0.159717,CW,0
0,1,3,Base,107,0,-7.6,-7.6,0.598843,0.3882,0.186258,CW,0
0,1,3,Base,178,0,-12.8,-12.8,0.851973,0.410151,0.145173,CW,0
0,1,3,Base,69,0,0.999,0.999,0.73925,0.548059,0.135612,CW,0
0,1,3,Base,34,0,-5.33,-5.33,0.977977,0.604734,0.124518,CW,0
0,1,3,Base,194,30,-6.12,-6.12,1.00966,0.336982,0.042571,CW,0
0,1,3,Base,46,30,-2.27,-2.27,0.583509,0.336265,0.121394,CW,0
0,1,3,Base,40,30,-5.48,-5.48,0.880286,0.354341,0.133379,CW,0
0,1,3,Base,31,30,8.42,8.42,0.821655,0.00506606,0.233836,CW,0
0,1,3,Base,42,30,-5,-5,0.972212,0.370356,0.118259,CW,0
0,1,3,Base,80,30,-6.71,-6.71,1.14864,0.249852,0.00875574,CW,0
0,1,3,Base,35,60,-3.02,-3.02,0.782107,0.605826,0.325357,CW,0
0,1,3,Base,159,60,-2.89,-2.89,0.76172,0.622475,0.141502,CW,0
0,1,3,Base,183,60,-4.49,-4.49,0.999782,0.410576,0.059049,CW,0
0,1,3,Base,173,60,-4.91,-4.91,0.928923,0.473029,0.0338674,CW,0
0,1,3,Base,143,60,-7.56,-7.56,0.923863,0.480039,0.250152,CW,0
0,1,3,Base,193,60,5.66,5.66,1.11229,0.465345,0.249357,CW,0
0,1,3,Base,30,90,-8.83,-8.83,0.795696,0.36963,0.0794142,CW,0
0,1,3,Base,41,90,-3.19,-3.19,1.1294,0.407474,0.190377,CW,0
0,1,3,Base,96,90,-2.15,-2.15,1.06397,0.73175,0.117388,CW,0
0,1,3,Base,86,90,-13.7,-13.7,0.711101,0.535212,0.0804497,CW,0
0,1,3,Base,95,90,-11.9,-11.9,1.0723,0.261261,0.209749,CW,0
0,1,3,Base,27,90,-5.76,-5.76,0.854816,0.343153,0.180186,CW,0
0,1,3,Base,89,120,-5.86,-5.86,0.606752,0.627839,0.0393164,CW,0
0,1,3,Base,153,120,-13.3,-13.3,0.816482,0.554423,0.0351457,CW,0
0,1,3,Base,163,120,-5.11,-5.11,0.804735,0.643283,0.318764,CW,0
0,1,3,Base,177,120,-9.73,-9.73,0.761689,0.473152,0.0550486,CW,0
0,1,3,Base,171,120,-3.51,-3.51,0.791392,0.457485,0.160485,CW,0
0,1,3,Base,68,120,-2.9,-2.9,1.28942,0.624806,0.0281792,CW,0
0,1,3,Base,87,150,-10.4,-10.4,1.37004,0.683024,0.0358007,CW,0
0,1,3,Base,126,150,-17.8,-17.8,0.860648,0.728577,0.296231,CW,0
0,1,3,Base,140,150,-6.57,-6.57,0.979547,0.268835,0.147046,CW,0
0,1,3,Base,147,150,-4.92,-4.92,1.25653,0.612546,0.0567455,CW,0
0,1,3,Base,52,150,-11.2,-11.2,1.07865,0.349537,0.159403,CW,0
0,1,3,Base,104,150,-6.76,-6.76,0.943406,0.139425,0.0264458,CW,0
0,1,3,Base,139,-30,1.02,1.02,1.09313,0.402929,0.227097,CW,0
0,1,3,Base,76,-30,-11.1,-11.1,1.06,0.656792,0.126491,CW,0
0,1,3,Base,81,-30,-3.43,-3.43,0.989922,0.162557,0.134484,CW,0
0,1,3,Base,74,-30,0.565,0.565,0.83901,0.738823,0.164737,CW,0
0,1,3,Base,56,-30,-8.82,-8.82,1.05859,0.397569,0.123575,CW,0
0,1,3,Base,20,-30,-17.1,-17.1,0.935779,0.536657,0.138031,CW,0
0,1,3,Base,47,-60,7.64,7.64,0.727187,0.68627,0.0840546,CW,0
0,1,3,Base,119,-60,-1.62,-1.62,0.807291,0.362167,0.249929,CW,0
0,1,3,Base,59,-60,-9.48,-9.48,1.12832,0.433121,0.189449,CW,0
0,1,3,Base,99,-60,2.33,2.33,0.791671,0.0205136,0.246053,CW,0
0,1,3,Base,91,-60,0.631,0.631,0.970075,0.495275,0.104717,CW,0
0,1,3,Base,94,-60,-0.598,-0.598,0.856638,0.396674,0.135451,CW,0
0,1,3,Base,116,-90,-2.99,-2.99,0.960112,0.400032,0.221894,CW,0
0,1,3,Base,128,-90,-11.6,-11.6,1.04985,0.00586722,0.282363,CW,0
0,1,3,Base,101,-90,-0.232,-0.232,1.05762,0.25089,0.339558,CW,0
0,1,3,Base,160,-90,1.54,1.54,1.22416,0.0924792,0.154523,CW,0
0,1,3,Base,179,-90,-11.9,-11.9,1.11359,0.39201,0.0734354,CW,0
0,1,3,Base,12,-90,-4.81,-4.81,0.848218,0.275689,0.0559011,CW,0
0,1,3,Base,192,-120,-2.69,-2.69,1.29799,0.523605,0.0590334,CW,0
0,1,3,Base,170,-120,-1.33,-1.33,0.754191,0.423861,0.275864,CW,0
0,1,3,Base,141,-120,-0.483,-0.483,1.13685,0.491407,0.211428,CW,0
0,1,3,Base,168,-120,-3.18,-3.18,1.25967,0.277826,0.0431865,CW,0
0,1,3,Base,8,-120,-4.83,-4.83,1.06632,0.394459,0.0517318,CW,0
0,1,3,Base,22,-120,-6.85,-6.85,1.05617,0.761107,0.0677393,CW,0
0,1,3,Base,127,-150,-3.21,-3.21,0.887258,0.00470931,0.104617,CW,0
0,1,3,Base,105,-150,-10.5,-10.5,0.647206,0.382836,0.151359,CW,0
0,1,3,Base,148,-150,-12.5,-12.5,0.767944,0.94969,0.0950463,CW,0
0,1,3,Base,164,-150,-3.25,-3.25,0.668849,0.531131,0.104039,CW,0
0,1,3,Base,48,-150,-0.678,-0.678,0.913413,0.519324,0.131597,CW,0
0,1,3,Base,158,-150,-7.21,-7.21,1.09677,0.42135,0.138008,CW,0
0,0,4,Base,93,0,-2.16,-2.16,0.696938,0.48496,0.0395094,CCW,0
0,0,4,Base,58,0,-1.27,-1.27,1.06864,0.643744,0.32001,CCW,0
0,0,4,Base,151,0,1.35,1.35,0.479292,0.526952,0.0667309,CCW,0
0,0,4,Base,198,0,-2.76,-2.76,0.532525,0.595422,0.114572,CCW,0
0,0,4,Base,132,0,-2.61,-2.61,0.653463,0.234292,0.141393,CCW,0
0,0,4,Base,121,0,2.73,2.73,1.15035,0.659205,0.207351,CCW,0
0,0,4,Base,88,0,5.92,5.92,1.08924,0.122765,0.0503211,CCW,0
0,0,4,Base,139,0,0.783,0.783,0.664522,0.361449,0.121746,CCW,0
0,0,4,Base,91,0,-6.56,-6.56,0.868132,0.570979,0.139278,CCW,0
0,0,4,Base,175,0,-2.26,-2.26,0.761038,0.366947,0.201077,CCW,0
0,0,4,Base,136,0,-14.7,-14.7,0.946602,0.543252,0.103303,CCW,0
0,0,4,Base,167,0,-3.77,-3.77,1.30154,0.562439,0.258979,CCW,0
0,0,4,Base,185,30,-11.8,-11.8,0.809356,0.466124,0.19196,CCW,0
0,0,4,Base,118,30,9.02,9.02,0.770258,0.307344,0.234321,CCW,0
0,0,4,Base,104,30,-8.24,-8.24,0.868011,0.331758,0.107047,CCW,0
0,0,4,Base,23,30,-7.65,-7.65,1.14098,0.806527,0.0905336,CCW,0
0,0,4,Base,140,30,-8.06,-8.06,1.26533,0.698705,0.130952,CCW,0
0,0,4,Base,17,30,-12.2,-12.2,0.907452,0.411995,0.14621,CCW,0
0,0,4,Base,188,30,-13.5,-13.5,0.98344,0.225244,0.210623,CCW,0
0,0,4,Base,158,30,4.11,4.11,0.963725,0.275112,0.219443,CCW,0
0,0,4,Base,195,30,5.42,5.42,0.588982,0.876157,0.0750275,CCW,0
0,0,4,Base,33,30,-12.1,-12.1,0.92895,0.429606,0.221301,CCW,0
0,0,4,Base,83,30,-7.64,-7.64,0.807658,0.505591,0.168008,CCW,0
0,0,4,Base,109,30,-7.5,-7.5,0.821009,0.46007,0.173808,CCW,0
0,0,4,Base,148,60,-8.63,-8.63,0.866659,0.611379,0.0176374,CCW,0
0,0,4,Base,64,60,0.357,0.357,1.13816,0.108575,0.191223,CCW,0
0,0,4,Base,1,60,-1.34,-1.34,0.992058,0.124226,0.0704668,CCW,0
0,0,4,Base,110,60,-11.8,-11.8,1.11024,0.751128,0.16434,CCW,0
0,0,4,Base,94,60,-8.87,-8.87,1.02059,0.469989,0.165243,CCW,0
0,0,4,Base,68,60,-2.92,-2.92,1.09404,0.55424,0.153844,CCW,0
0,0,4,Base,150,60,-4.14,-4.14,0.884331,0.389252,0.102154,CCW,0
0,0,4,Base,48,60,-0.983,-0.983,0.924165,0.128015,0.109004,CCW,0
0,0,4,Base,70,60,-0.183,-0.183,0.782936,0.443879,0.14396,CCW,0
0,0,4,Base,102,60,-1.63,-1.63,0.975924,0.403894,0.315068,CCW,0
0,0,4,Base,186,60,0.929,0.929,1.4864,0.965219,0.266248,CCW,0
0,0,4,Base,159,60,-3.15,-3.15,0.920827,0.234642,0.0558951,CCW,0
0,0,4,Base,131,90,-7.16,-7.16,1.10269,0.396124,0.25702,CCW,0
0,0,4,Base,119,90,-3.52,-3.52,0.769902,0.432721,0.14369,CCW,0
0,0,4,Base,144,90,-7.64,-7.64,0.932553,0.266109,0.02409,CCW,0
0,0,4,Base,113,90,-8.87,-8.87,0.868756,0.572646,0.132593,CCW,0
0,0,4,Base,2,90,4.24,4.24,1.21203,0.648088,0.0405037,CCW,0
